DriverNumber,Driver,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,TrackStatus,IsPersonalBest,IsAccurate,RaceNumber,Year,EventName
23,ALB,56.0,96.922,30.875,42.085,23.962,HARD,20.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,3.0,97.317,30.97,42.434,23.913,HARD,2.0,2.0,1,True,True,1,2024,Bahrain Grand Prix
27,HUL,4.0,97.349,30.901,42.469,23.979,HARD,3.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,5.0,97.663,30.928,42.706,24.029,HARD,4.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,6.0,97.896,31.013,42.852,24.031,HARD,5.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,7.0,97.682,30.976,42.75,23.956,HARD,6.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,8.0,97.82,31.038,42.737,24.045,HARD,7.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,9.0,97.883,31.041,42.691,24.151,HARD,8.0,2.0,12,False,True,1,2024,Bahrain Grand Prix
27,HUL,10.0,98.37,31.372,42.839,24.159,HARD,9.0,2.0,21,False,True,1,2024,Bahrain Grand Prix
27,HUL,11.0,97.638,31.0,42.573,24.065,HARD,10.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,12.0,97.706,30.977,42.629,24.1,HARD,11.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,13.0,97.801,31.025,42.677,24.099,HARD,12.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,14.0,97.879,30.998,42.63,24.251,HARD,13.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,15.0,98.11,31.168,42.609,24.333,HARD,14.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,16.0,97.796,31.184,42.535,24.077,HARD,15.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,17.0,97.891,31.181,42.572,24.138,HARD,16.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,18.0,98.216,31.05,42.946,24.22,HARD,17.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,19.0,97.862,31.07,42.542,24.25,HARD,18.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,22.0,96.858,30.754,42.343,23.761,HARD,2.0,3.0,1,True,True,1,2024,Bahrain Grand Prix
27,HUL,23.0,96.725,30.667,42.271,23.787,HARD,3.0,3.0,1,True,True,1,2024,Bahrain Grand Prix
27,HUL,24.0,96.626,30.673,42.224,23.729,HARD,4.0,3.0,1,True,True,1,2024,Bahrain Grand Prix
27,HUL,25.0,96.652,30.667,42.124,23.861,HARD,5.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,26.0,96.548,30.619,42.152,23.777,HARD,6.0,3.0,1,True,True,1,2024,Bahrain Grand Prix
27,HUL,27.0,96.647,30.719,41.983,23.945,HARD,7.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,28.0,97.254,31.001,42.31,23.943,HARD,8.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,29.0,96.837,30.844,42.049,23.944,HARD,9.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,30.0,96.691,30.738,41.973,23.98,HARD,10.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,31.0,96.578,30.717,41.966,23.895,HARD,11.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,32.0,96.935,30.961,41.987,23.987,HARD,12.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,33.0,96.784,30.819,41.983,23.982,HARD,13.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,34.0,96.692,30.777,41.947,23.968,HARD,14.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,35.0,96.959,30.812,42.04,24.107,HARD,15.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,36.0,96.795,30.86,41.931,24.004,HARD,16.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,37.0,96.723,30.847,41.94,23.936,HARD,17.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,38.0,100.083,32.593,42.653,24.837,HARD,18.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,39.0,97.476,30.911,42.495,24.07,HARD,19.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,40.0,97.088,30.911,42.126,24.051,HARD,20.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,43.0,95.76,30.369,41.852,23.539,SOFT,3.0,4.0,1,True,True,1,2024,Bahrain Grand Prix
27,HUL,44.0,95.59,30.232,41.871,23.487,SOFT,4.0,4.0,1,True,True,1,2024,Bahrain Grand Prix
27,HUL,45.0,95.119,30.234,41.321,23.564,SOFT,5.0,4.0,1,True,True,1,2024,Bahrain Grand Prix
27,HUL,46.0,94.834,30.17,41.145,23.519,SOFT,6.0,4.0,1,True,True,1,2024,Bahrain Grand Prix
27,HUL,47.0,95.226,30.362,41.251,23.613,SOFT,7.0,4.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,48.0,95.146,30.228,41.355,23.563,SOFT,8.0,4.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,49.0,95.494,30.323,41.489,23.682,SOFT,9.0,4.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,50.0,95.167,30.13,41.402,23.635,SOFT,10.0,4.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,51.0,95.529,30.411,41.374,23.744,SOFT,11.0,4.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,52.0,95.921,30.525,41.612,23.784,SOFT,12.0,4.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,53.0,95.994,30.629,41.595,23.77,SOFT,13.0,4.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,54.0,95.786,30.557,41.436,23.793,SOFT,14.0,4.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,55.0,95.736,30.629,41.384,23.723,SOFT,15.0,4.0,1,False,True,1,2024,Bahrain Grand Prix
27,HUL,56.0,95.602,30.546,41.304,23.752,SOFT,16.0,4.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,2.0,99.094,32.005,42.719,24.37,SOFT,2.0,1.0,1,True,True,1,2024,Bahrain Grand Prix
31,OCO,3.0,98.771,31.255,43.007,24.509,SOFT,3.0,1.0,1,True,True,1,2024,Bahrain Grand Prix
31,OCO,4.0,98.625,31.246,42.915,24.464,SOFT,4.0,1.0,1,True,True,1,2024,Bahrain Grand Prix
31,OCO,5.0,98.64,31.171,42.891,24.578,SOFT,5.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,6.0,98.874,31.245,42.978,24.651,SOFT,6.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,7.0,99.152,31.404,43.089,24.659,SOFT,7.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,8.0,99.422,31.252,43.382,24.788,SOFT,8.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,9.0,99.312,31.189,43.409,24.714,SOFT,9.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,12.0,97.599,31.175,42.399,24.025,HARD,2.0,2.0,1,True,True,1,2024,Bahrain Grand Prix
31,OCO,13.0,97.363,31.319,42.14,23.904,HARD,3.0,2.0,1,True,True,1,2024,Bahrain Grand Prix
31,OCO,14.0,97.537,31.174,42.329,24.034,HARD,4.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,15.0,97.843,31.282,42.383,24.178,HARD,5.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,16.0,97.902,31.35,42.448,24.104,HARD,6.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,17.0,98.911,31.653,43.083,24.175,HARD,7.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,18.0,98.12,31.12,42.845,24.155,HARD,8.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,19.0,98.332,31.57,42.478,24.284,HARD,9.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,20.0,98.185,31.445,42.472,24.268,HARD,10.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,21.0,99.363,31.9,43.094,24.369,HARD,11.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,22.0,98.655,31.553,42.777,24.325,HARD,12.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,23.0,98.407,31.49,42.677,24.24,HARD,13.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,24.0,98.42,31.474,42.691,24.255,HARD,14.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,25.0,98.494,31.546,42.7,24.248,HARD,15.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,26.0,98.665,31.521,42.891,24.253,HARD,16.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,27.0,98.549,31.543,42.749,24.257,HARD,17.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,28.0,98.372,31.492,42.678,24.202,HARD,18.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,29.0,98.556,31.562,42.663,24.331,HARD,19.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,32.0,96.887,31.059,41.959,23.869,HARD,2.0,3.0,1,True,True,1,2024,Bahrain Grand Prix
31,OCO,33.0,96.704,30.989,41.875,23.84,HARD,3.0,3.0,1,True,True,1,2024,Bahrain Grand Prix
31,OCO,34.0,96.226,30.898,41.549,23.779,HARD,4.0,3.0,1,True,True,1,2024,Bahrain Grand Prix
31,OCO,35.0,96.354,31.008,41.594,23.752,HARD,5.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,36.0,97.229,31.212,42.148,23.869,HARD,6.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,37.0,96.58,31.059,41.755,23.766,HARD,7.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,38.0,96.814,31.07,41.869,23.875,HARD,8.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,39.0,96.552,31.088,41.717,23.747,HARD,9.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,40.0,96.608,31.053,41.754,23.801,HARD,10.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,41.0,96.621,31.034,41.826,23.761,HARD,11.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,42.0,96.592,31.025,41.766,23.801,HARD,12.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,43.0,96.679,31.035,41.852,23.792,HARD,13.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,44.0,96.649,31.094,41.772,23.783,HARD,14.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,45.0,98.049,31.188,43.027,23.834,HARD,15.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,46.0,96.975,31.151,42.048,23.776,HARD,16.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,47.0,96.656,31.026,41.861,23.769,HARD,17.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,48.0,97.117,31.177,42.045,23.895,HARD,18.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,49.0,97.726,31.483,42.304,23.939,HARD,19.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,50.0,97.784,31.552,42.293,23.939,HARD,20.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,51.0,97.091,31.083,42.138,23.87,HARD,21.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,52.0,98.631,31.094,42.116,25.421,HARD,22.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,53.0,97.145,31.023,42.181,23.941,HARD,23.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,54.0,98.707,32.402,42.373,23.932,HARD,24.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,55.0,97.393,31.146,42.266,23.981,HARD,25.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
31,OCO,56.0,97.415,31.133,42.224,24.058,HARD,26.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,2.0,99.059,31.86,42.743,24.456,SOFT,2.0,1.0,1,True,True,1,2024,Bahrain Grand Prix
10,GAS,3.0,98.744,31.254,42.848,24.642,SOFT,3.0,1.0,1,True,True,1,2024,Bahrain Grand Prix
10,GAS,4.0,98.503,31.305,42.705,24.493,SOFT,4.0,1.0,1,True,True,1,2024,Bahrain Grand Prix
10,GAS,5.0,98.664,31.344,42.718,24.602,SOFT,5.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,6.0,99.099,31.457,42.995,24.647,SOFT,6.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,7.0,99.078,31.353,43.11,24.615,SOFT,7.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,8.0,99.287,31.21,43.311,24.766,SOFT,8.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,9.0,99.452,31.4,43.321,24.731,SOFT,9.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,10.0,98.929,31.383,43.016,24.53,SOFT,10.0,1.0,12,False,True,1,2024,Bahrain Grand Prix
10,GAS,11.0,98.656,31.329,42.886,24.441,SOFT,11.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,14.0,97.689,31.44,42.233,24.016,HARD,2.0,2.0,1,True,True,1,2024,Bahrain Grand Prix
10,GAS,15.0,97.492,30.978,42.383,24.131,HARD,3.0,2.0,1,True,True,1,2024,Bahrain Grand Prix
10,GAS,16.0,97.521,30.874,42.396,24.251,HARD,4.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,17.0,97.949,31.153,42.548,24.248,HARD,5.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,18.0,97.791,30.98,42.45,24.361,HARD,6.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,19.0,97.702,30.968,42.47,24.264,HARD,7.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,20.0,98.036,31.193,42.487,24.356,HARD,8.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,21.0,98.094,31.173,42.541,24.38,HARD,9.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,22.0,97.868,31.145,42.536,24.187,HARD,10.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,23.0,98.104,31.195,42.586,24.323,HARD,11.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,24.0,98.192,31.232,42.57,24.39,HARD,12.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,25.0,98.16,31.096,42.716,24.348,HARD,13.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,26.0,98.379,31.256,42.673,24.45,HARD,14.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,27.0,98.4,31.171,42.747,24.482,HARD,15.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,28.0,98.615,31.351,42.788,24.476,HARD,16.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,29.0,98.55,31.301,42.807,24.442,HARD,17.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,30.0,98.832,31.368,42.942,24.522,HARD,18.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,33.0,96.112,30.887,41.506,23.719,HARD,2.0,3.0,1,True,True,1,2024,Bahrain Grand Prix
10,GAS,34.0,96.622,31.142,41.747,23.733,HARD,3.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,35.0,96.313,31.058,41.573,23.682,HARD,4.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,36.0,96.45,31.034,41.612,23.804,HARD,5.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,37.0,96.629,31.148,41.595,23.886,HARD,6.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,38.0,96.802,31.122,41.764,23.916,HARD,7.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,39.0,96.537,31.022,41.7,23.815,HARD,8.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,40.0,96.742,31.023,41.793,23.926,HARD,9.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,41.0,96.571,30.968,41.751,23.852,HARD,10.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,42.0,96.631,30.98,41.74,23.911,HARD,11.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,45.0,94.805,30.509,40.913,23.383,SOFT,2.0,4.0,1,True,True,1,2024,Bahrain Grand Prix
10,GAS,46.0,95.293,30.758,41.137,23.398,SOFT,3.0,4.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,47.0,95.341,30.735,41.065,23.541,SOFT,4.0,4.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,48.0,95.411,30.776,41.156,23.479,SOFT,5.0,4.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,49.0,95.511,30.71,41.288,23.513,SOFT,6.0,4.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,50.0,95.228,30.647,41.016,23.565,SOFT,7.0,4.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,51.0,95.334,30.673,41.111,23.55,SOFT,8.0,4.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,52.0,95.511,30.714,41.158,23.639,SOFT,9.0,4.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,53.0,95.389,30.6,41.223,23.566,SOFT,10.0,4.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,54.0,95.853,30.833,41.349,23.671,SOFT,11.0,4.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,55.0,95.908,30.912,41.329,23.667,SOFT,12.0,4.0,1,False,True,1,2024,Bahrain Grand Prix
10,GAS,56.0,96.086,30.888,41.288,23.91,SOFT,13.0,4.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,2.0,98.259,31.351,42.663,24.245,SOFT,2.0,1.0,1,True,True,1,2024,Bahrain Grand Prix
77,BOT,3.0,98.837,31.119,43.321,24.397,SOFT,3.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,4.0,98.643,31.127,43.121,24.395,SOFT,4.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,5.0,100.087,31.083,44.295,24.709,SOFT,5.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,6.0,99.206,31.184,43.504,24.518,SOFT,6.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,7.0,98.654,31.034,43.072,24.548,SOFT,7.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,8.0,98.968,30.959,43.356,24.653,SOFT,8.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,9.0,99.425,31.373,43.349,24.703,SOFT,9.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,10.0,99.112,31.409,43.189,24.514,SOFT,10.0,1.0,12,False,True,1,2024,Bahrain Grand Prix
77,BOT,11.0,99.187,31.524,43.182,24.481,SOFT,11.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,14.0,96.454,30.501,42.067,23.886,HARD,2.0,2.0,1,True,True,1,2024,Bahrain Grand Prix
77,BOT,15.0,97.287,31.063,42.254,23.97,HARD,3.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,16.0,97.718,31.204,42.422,24.092,HARD,4.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,17.0,97.765,31.183,42.454,24.128,HARD,5.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,18.0,97.918,31.142,42.597,24.179,HARD,6.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,19.0,97.662,30.897,42.483,24.282,HARD,7.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,20.0,98.285,31.078,42.852,24.355,HARD,8.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,21.0,97.73,31.02,42.534,24.176,HARD,9.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,22.0,97.998,31.34,42.454,24.204,HARD,10.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,23.0,98.18,31.375,42.575,24.23,HARD,11.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,24.0,98.146,31.186,42.705,24.255,HARD,12.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,25.0,98.262,31.299,42.697,24.266,HARD,13.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,26.0,98.308,31.266,42.752,24.29,HARD,14.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,27.0,98.426,31.325,42.741,24.36,HARD,15.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,28.0,98.595,31.285,42.889,24.421,HARD,16.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,29.0,98.654,31.344,42.981,24.329,HARD,17.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,32.0,96.763,30.988,42.106,23.669,HARD,2.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,33.0,96.202,30.95,41.558,23.694,HARD,3.0,3.0,1,True,True,1,2024,Bahrain Grand Prix
77,BOT,34.0,98.009,32.25,42.108,23.651,HARD,4.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,35.0,96.578,30.892,41.986,23.7,HARD,5.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,36.0,96.792,30.8,41.963,24.029,HARD,6.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,37.0,98.008,31.511,42.24,24.257,HARD,7.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,38.0,97.774,31.497,42.346,23.931,HARD,8.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,39.0,97.189,31.047,42.287,23.855,HARD,9.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,40.0,97.393,30.903,42.672,23.818,HARD,10.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,41.0,96.437,30.804,41.851,23.782,HARD,11.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,42.0,96.374,30.9,41.717,23.757,HARD,12.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,43.0,96.569,30.907,41.761,23.901,HARD,13.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,44.0,96.63,30.844,41.917,23.869,HARD,14.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,45.0,96.663,30.916,41.985,23.762,HARD,15.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,46.0,96.297,30.825,41.72,23.752,HARD,16.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,47.0,96.604,30.873,41.907,23.824,HARD,17.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,48.0,96.765,30.913,41.993,23.859,HARD,18.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,49.0,96.91,31.028,42.029,23.853,HARD,19.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,50.0,96.91,31.025,41.997,23.888,HARD,20.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,51.0,96.819,31.019,41.936,23.864,HARD,21.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,52.0,96.949,30.997,41.98,23.972,HARD,22.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,53.0,99.035,30.979,42.128,25.928,HARD,23.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,54.0,97.095,30.705,42.292,24.098,HARD,24.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,55.0,97.205,31.026,42.195,23.984,HARD,25.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
77,BOT,56.0,97.956,31.235,42.521,24.2,HARD,26.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
2,SAR,2.0,98.481,31.096,43.005,24.38,SOFT,2.0,1.0,1,True,True,1,2024,Bahrain Grand Prix
2,SAR,3.0,98.707,31.105,43.155,24.447,SOFT,3.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
2,SAR,4.0,98.39,31.044,42.904,24.442,SOFT,4.0,1.0,1,True,True,1,2024,Bahrain Grand Prix
2,SAR,5.0,98.757,31.048,43.209,24.5,SOFT,5.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
2,SAR,6.0,98.582,31.037,42.981,24.564,SOFT,6.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
2,SAR,7.0,99.464,31.373,43.491,24.6,SOFT,7.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
2,SAR,8.0,99.58,31.566,43.336,24.678,SOFT,8.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
2,SAR,9.0,99.366,31.398,43.299,24.669,SOFT,9.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
2,SAR,12.0,98.493,31.666,42.766,24.061,HARD,2.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
2,SAR,13.0,100.989,31.427,43.601,25.961,HARD,3.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
2,SAR,14.0,101.47,34.301,43.043,24.126,HARD,4.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
2,SAR,15.0,97.594,31.044,42.414,24.136,HARD,5.0,2.0,1,True,True,1,2024,Bahrain Grand Prix
2,SAR,16.0,101.37,34.383,42.896,24.091,HARD,6.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
2,SAR,17.0,99.758,31.181,42.77,25.807,HARD,7.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
2,SAR,18.0,98.077,31.257,42.709,24.111,HARD,8.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
2,SAR,19.0,97.742,31.201,42.532,24.009,HARD,9.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
2,SAR,20.0,97.82,31.11,42.663,24.047,HARD,10.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
2,SAR,21.0,98.009,31.167,42.681,24.161,HARD,11.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
2,SAR,22.0,97.728,31.115,42.516,24.097,HARD,12.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
2,SAR,23.0,97.621,31.065,42.487,24.069,HARD,13.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
2,SAR,24.0,99.437,31.076,42.618,25.743,HARD,14.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
2,SAR,25.0,99.093,32.025,42.881,24.187,HARD,15.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
2,SAR,26.0,97.859,31.152,42.533,24.174,HARD,16.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
2,SAR,27.0,98.288,31.178,42.806,24.304,HARD,17.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
